"em","country","sector","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CO2","mda","2C1_Iron-steel-alloy-prod","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","2C3_Aluminum-production","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","2C4_Non-Ferrous-other-metals","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","2D_Chemical-products-manufacture-processing","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45785470402193e-05,2.45567220427583e-05,2.45352655773791e-05,4.0856947313007e-05,5.7151316892051e-05,6.52613768942485e-05,7.33588333408119e-05,0.000105877190292506,0.00019531014747348,0.000187025641415472,0.000186881376737783,0.000153367615910358,0.000168423546181317,0.000374579808283415,0.000586136583619424,0.000929020894567421,0.00151053621405015,0.00213987883771784,0.002561048592676,0.00317776908396469,0.00358136207617136,0.00491235250556967,0.00529770907942449,0.00581407576011333,0.00841565692671964,0.0106164063290054,0.0109621737887079,0.0137935324022544,0.0148572986877334,0.0147706593124804,0.0179223336215274,0.021846181753826,0.0225852253431083,0.0265590035835678,0.0241372285877226,0.0329122202994965,0.0325097618449533,0.0368356171733156,0.0413994281160615,0.0440394692923083,0.051169148443978,0.0567215975387184,0.0528376261788272,0.0470513722083874,0.0484042028108931,0.0350282564700282,0.0393734083906593,0.041057151697968,0.0406324367375415,0.0429938770282419,0.0440553770889646,0.0422035849196885,0.0434650735207245,0.0426940597321864,0.0451069104296925,0.0500379828392762,0.0542417754783314,0.0487919943366219,0.0209120312376394,0.0254981587741035,0.0227103915261215,0.0221404341240438,0.0271909128223962,0.0305746244898205,0.0316489967606049,0.033738809833008,0.0402596808878693,0.0485413524380084,0.0474970256210677,0.0583791368520366,0.108216760887645,0.129643559728529,0.121190988833558,0.121242526153258,0.136121488274662,0.142109384594734,0.153312367200908,0.159109784859904,0.167456648922801,0.16730316375496,0.170575467145273,0.178891045093207,0.173572340881063,0.156586255807949,0.216257371751419,0.114339295083321,0.133025659843985,0.16393755739339,0.184941105387811,0.218780226081018,0.247035090878304,0.267413469314552,0.303331191277457,0.337098402822992,0.377275088948844,0.444162152595469,0.520949950778893,0.595029029247058,0.672778745294689,0.742619648949762,0.819251728373259,0.895363702958424,1.00921855541227,1.11327059192616,1.20221152200961,1.29142049171424,1.39045009886646,1.52578889221191,1.63706896637619,1.76467640301619,1.93466663937193,2.0745847621827,2.1040180201073,2.1328764109161,2.1600101954102,2.1847295310638,2.2063445803179,2.2255451807314,2.2434810739866,2.2618768589478,2.2819972502237,2.3040721936672,2.327526819679,2.3517862636266,2.3757007838278,2.3986955181336,2.4205405132407,2.4412357716325,2.4595165836672,2.4738882913666,2.4834311063519,2.096891326909,2.7683436,2.3327436,2.3905486,0.703385100000001,1.1738826,0.871629549999998,0.596837999999998,3.0700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","2D_Degreasing-Cleaning","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61934672520955e-05,1.61790879488322e-05,1.61649514513047e-05,2.69184194350923e-05,3.76538929250434e-05,4.29971701677222e-05,4.83321436133911e-05,6.97567195872081e-05,0.000128679228757434,0.000123221018500716,0.000123125970354462,0.000101045576929847,0.00011096511014691,0.000246790253663407,0.00038617350149155,0.000612081316608036,0.000995210118616805,0.00140984972892551,0.00168733556335371,0.00209365913744609,0.00235956459930189,0.00323648177003802,0.00349037224814018,0.00383057815698113,0.00554461842779821,0.00699457245956695,0.00722237982451695,0.00908780795224059,0.00978866567501805,0.00973158370497302,0.011808050415121,0.0143932604411083,0.0148801760485008,0.0174982823059078,0.0159027065372104,0.0216840711023939,0.021418913125671,0.0242689838187233,0.027275830518212,0.0290152099966563,0.0337125676423946,0.0373707742254556,0.0348118368349925,0.0309995889413599,0.031890895413767,0.0230782121952617,0.0259409963629743,0.02705032321062,0.0267705016332141,0.0283263261476844,0.0290256907782821,0.0278056456795303,0.0286367718773622,0.0281287928452747,0.0297184888793944,0.032967304175581,0.0357369544044471,0.0321463901491658,0.0137777994959335,0.0167993493847101,0.0149626412358195,0.0145871273166878,0.0179146129192886,0.0201439564190206,0.0208518018484122,0.0222286659688008,0.0265249130866325,0.0319812558403493,0.0312932057256318,0.0384628366872992,0.0712981353492691,0.0854150872089257,0.0798461481760471,0.0798801033116969,0.0896830418443874,0.0936281409102257,0.101009176561439,0.104828779602011,0.110328074155064,0.110226951129563,0.112382893777565,0.117861575611841,0.11435737081316,0.103166163622488,0.142480215032662,0.0753319399852907,0.0876433689447556,0.108009536230694,0.121847631137969,0.144142386474339,0.162757979457054,0.176184184159806,0.199848416769829,0.222095795081592,0.248566027435526,0.292634274145881,0.343225576113774,0.392032250050873,0.443257307358646,0.489271678523244,0.539760385873347,0.589906424445943,0.664919191542652,0.733473416617241,0.792071755905586,0.850846691915476,0.916091911569159,1.00525927831347,1.07857566409662,1.1626492605941,1.27464657764861,1.3667873387936,1.3861445855793,1.405183148271,1.4230744482247,1.4392935939916,1.4535556444995,1.4661867822917,1.4779968398889,1.4901330800294,1.5033790906615,1.5179185837923,1.5333803861832,1.5493483338996,1.5651588141814,1.5802681894567,1.5946052244573,1.6080799377921,1.6200137198023,1.6295817410684,1.6362066209967,1.6397533875006,1.6404020033623,1.6382799422194,1.6336421513471,1.6268185625131,1.6176779528553,1.6065165111197,1.5946502151529,1.5837737144895,1.5750830117878,1.5692417198079,1.5659086591082,1.5640452944651,1.5620544561844,1.5588151261006,1.5539523817502,1.5479236285387,1.5414712129435,1.535697407007,1.5313633033301,1.5286976046152,1.5273216391746,1.5266692740882,1.5259119307121,1.5244272377571,1.5220389816652,1.5188896329726,1.5150860445813,1.5108437969079,1.5063211072318,1.5015644659386,1.4963155514509,1.49061147171518
"CO2","mda","2D_Other-product-use","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51243217365165e-05,8.50487339443364e-05,8.4974422510903e-05,0.000141502258964014,0.000197935503625326,0.00022602354950533,0.00025406794475281,0.000366690675257152,0.000676429074702157,0.000647736859578293,0.000647237219269258,0.000531167048212925,0.000583311133472744,0.00129730419231631,0.00203000116499634,0.00321753248471916,0.00523152855492459,0.0074111677293611,0.00886982961316088,0.0110057538171448,0.0124035410688886,0.0170132381903225,0.018347866186128,0.0201362291592951,0.0291464376100824,0.0367684219314124,0.0379659386291068,0.0477719487718788,0.0514561528621122,0.0511560896386022,0.0620714678931841,0.0756611609825456,0.0782207339373031,0.0919833528950842,0.0835958776882532,0.113986820508673,0.112592962567679,0.127574950728109,0.143381064506894,0.152524473761995,0.177217109213218,0.196447231416654,0.182995645889089,0.162955773563726,0.167641111036045,0.121315412532103,0.136364231710901,0.142195638538103,0.140724698336533,0.148903212824725,0.152579568166009,0.14616614787112,0.15053513523908,0.147864838020477,0.156221405182099,0.173299477112576,0.18785871841089,0.168984172143312,0.0724258627787879,0.0883092669238678,0.0786542293109682,0.0766802624531559,0.0941718811781551,0.105890888008384,0.109611824428808,0.116849596460381,0.139433711166919,0.16811610937364,0.164499231133529,0.202187884416481,0.374793447147616,0.449002134720984,0.419727850802297,0.419906343020589,0.471437524121539,0.492175756208271,0.530975702121105,0.551054238302996,0.579962421558027,0.579430847385326,0.590764007403314,0.619563835623703,0.601143255764565,0.54231435231305,0.748976823598967,0.395997978475798,0.460715560168882,0.56777454572144,0.640517363844897,0.757714372783457,0.855571101160858,0.926148732932057,1.05054468340911,1.16749264518421,1.30663891573014,1.53829280139511,1.80423648095064,2.06079889284382,2.33007403888607,2.57195813168354,2.83736250133606,3.10096556143506,3.49528574137431,3.8556552546354,4.1636895878114,4.47265223830872,4.81562727775564,5.28435404867981,5.6697568481424,6.11170715849805,6.70044430182609,7.0894501971307,7.0927145463511,7.41644593185142,7.47351484549961,7.36046719952372,7.43793890118998,7.5467788706607,7.51559239101161,7.5844745725504,7.54701846200721,7.63497303538548,7.71092342809482,7.73309231430978,7.69905834676478,7.79391104486141,7.8246407523899,7.93355229968389,8.0222400600684,8.11028199864539,7.98427969493998,7.83902725636822,7.86793520480002,7.79741494400002,7.53108142160002,7.706398975,7.92928363920002,7.40442182920001,7.29099825960001,7.54765448360002,7.393826484,7.29681504706002,7.50634845400001,7.79189666573999,7.64405859799999,7.70392559200002,7.90988477399998,7.06742271399998,8.034521858,7.59040405200001,8.03529025199998,8.13759799599998,7.55126979056451,8.35554297398899,8.64325629027352,8.03085641541799,8.7659396847215,9.30222150876971,9.3145768015325,9.36929973984331,8.30433483004059,10.084921374041,8.73443589455059,8.70113949611325
"CO2","mda","2D_Paint-application","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163653667844269,0.000163508348396406,0.000163365482780609,0.000272041682274886,0.000380536026649965,0.000434536007349592,0.000488452068600929,0.000704972124839636,0.00130045205475071,0.0012452905433541,0.00124432997218586,0.00102118212403646,0.00112143045066122,0.00249410021779047,0.00390272873372308,0.00618578781939937,0.0100577463523937,0.0142481579550576,0.0170524724278044,0.0211588408908774,0.0238461223393204,0.0327083819871434,0.0352742381639159,0.038712411344333,0.0560347656483934,0.0706882238491896,0.0729904800773102,0.0918427833209123,0.0989257591397365,0.0983488799809857,0.119333971560325,0.145460501247525,0.150381345180445,0.176840329236206,0.160715195390212,0.219142553874217,0.216462826625362,0.245266078904341,0.275653733589786,0.293232169818978,0.340704387839607,0.377674785576542,0.351813771180199,0.313286608293337,0.322294288434467,0.233231957939965,0.262163694547025,0.273374722094683,0.270546802244564,0.286270203808373,0.293338090208246,0.281008127005318,0.289407616046125,0.284273901907275,0.300339614252326,0.33317264074952,0.361163151462475,0.324876357481942,0.13924055838262,0.169776805757853,0.151214751032575,0.147419749675808,0.181047830375705,0.203577918276967,0.210731512932352,0.224646313259972,0.26806484666316,0.323207484787538,0.316253944623393,0.388711336588964,0.720549909337987,0.863217993612208,0.806937440192508,0.807280596009897,0.906350598842003,0.946220376085039,1.02081425632116,1.05941575145296,1.11499246706009,1.1139705022289,1.13575878984605,1.19112719015049,1.15571315810572,1.042613098937,1.43992694228705,0.76131615870109,0.885737351164357,1.09156096660054,1.23141087967334,1.45672510223524,1.64485714482316,1.78054443221055,2.01969880249213,2.24453422556484,2.51204646034278,2.9574069317812,3.46869040178613,3.96193814674032,4.47962644557361,4.94465474972877,5.45490138276476,5.96168495249123,6.71977550094593,7.41259503150239,8.00479885078511,8.59878738366624,9.2581655970781,10.1593047041358,10.9002513624215,11.7499120448113,12.8817741370581,13.813052,14.0087882,14.2012376,14.3821546,14.5461316,14.6903218,14.8180428,14.937472,15.0601462,15.194058,15.3409784,15.497229,15.6585198,15.8182706,15.9708142,16.1163508,16.254007,16.3757946,16.4717366,16.5352,16.5626912,16.5573122,16.527401,16.4851148,16.4397156,16.394246,16.3475576,16.2997428,16.2496752,16.196796,16.1418004,16.0864924,16.032533,15.9818516,15.9357616,15.8873759,15.84013805,15.792326275,15.7448014625,15.69727665,15.6497518375,15.602227025,15.564207175,15.526187325,15.488167475,15.44634564,15.404636734169,15.363040452571,15.322807108085,33.363541440997,56.4541057771399,56.0756136700349,55.8618487517371
"CO2","mda","2H_Pulp-and-paper-food-beverage-wood","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","2L_Other-process-emissions","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","3B_Manure-management","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","3D_Rice-Cultivation","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","3D_Soil-emissions","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","3E_Enteric-fermentation","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","3I_Agriculture-other","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","mda","5A_Solid-waste-disposal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
