"em","country","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"N2O","alb","1A1a_Heat-production","ktN2O",0.00189327725974669,0.00235097278870766,0.00241156487089084,0.00239944645445421,0.00237520962158093,0.00208436762710163,0.00209648604353827,0.00199953871204517,0.00204801237779172,0.00204801237779172,0.00195106504629862,0.00172081513400251,0.00199953871204517,0.00203589396135508,0.00213284129284818,0.00221767020790464,0.00227826229008783,0.00227826229008783,0.00227826229008783,0.00227826229008783,0.00093311806562108,0.000570281107160807,0.0003014475,0.000542605434466019,0.000711416352857144,0.000361736862352941,0.00048231576,0.000422026726153847,0.000349678885652175,0.00333168384127889,0.00247422134804663,0.00286608395917603,0.00261370104965972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1A1bc_Other-transformation","ktN2O",0.000815998919999999,0.00081599892,0.00081599892,0.000815998920000001,0.00048000072,0.000719999819999999,0.00071999982,0.00129599964,0.00134400048,0.00129599964,0.000839999340000001,0.00111149993,0.00132750113,0.00106349909,0.00106349909,0.00108749951,0.00108749951,0.00106349909,0.000799499630000001,0.00106349909,0.000792529450000001,0.000792529449999999,0.000840530230000001,0.000840530230000001,0.000840530229999999,0.00024052999,0.00019242407,0.00020227813,0.00019885793,0.00024673222560005,0.000427489786529969,0.00032361036,0.000418564459999999,0.0011972047937333,0.000572377860000001,0.0009545389,0.000608969660000001,0.00152646668,0.00204119271,0.00071380877,0.000443611119999999,0.00042784655,0.000545454230000001,0.00019581543,0.00043525053,0.000346055359999999,0.000531459820000001,0.0010980289,0.000565116699999999,0.00062236363,0.0004650028,0.000506261140000001,0.000391365315532531,0.000392012590035427
"N2O","alb","1A2a_Ind-Comb-Iron-steel","ktN2O",0.000157918733348164,0.000196318090652665,0.000230266467429837,0.00019539656940137,0.000165502886129899,0.000196318090652665,0.000166424407381194,0.000165502886129899,0.000163475539377049,0.000231280140806261,0.000164489212753474,0.000165502886129899,0.000166516559506323,0.00019539656940137,0.000196318090652665,0.00019733176402909,0.000198345437405515,0.000228239120676987,0.000229252794053412,0.000229252794053412,0.000260160150701309,0.000231280140806261,0,0,0,0,0,0,0,0.000691016638640202,0.000727761059346661,0.000794427830457231,0.000476188978152074,0.000656927089951875,0.000772548527915943,0.000634042629451044,0.000526651834056945,0.000510897209885477,0.000422173835249223,0.000477868289234531,0.000474984947701828,0.00034589941286275,0.00030914694630163,0.000247548646174226,0.00128072783775532,0.000106727319812944,0.00013340914976618,0.00013340914976618,8.00454898597077e-05,8.00454898597077e-05,5.33636599064718e-05,5.33636599064718e-05,0.000106727319812944,0.000101977401108191
"N2O","alb","1A2b_Ind-Comb-Non-ferrous-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299440543410754,0.000375618611275696,0.000373848390803403,0.000324674303285505,0.000271831899290432,8.13208976753624e-05,8.45390172601392e-05,8.42642934491112e-05,8.51495349809128e-05,6.33260752873833e-05,2.98667680771582e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000237355761359416,0.000224001173730922
"N2O","alb","1A2c_Ind-Comb-Chemicals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0645446358171e-05,2.55544171110008e-05,0,0,0.000299440543410754,0.000328666284866234,0.000397213915228616,0.000519478885256808,0.000566316456855065,0.000447264937214494,0.000359290823355592,0.000737312567679723,0.000745058431082986,0.000675478136398755,0.000627202129620322,0.000363223783536692,0.000259424559647062,0.000281042678456027,0.000275054051304696,0.000240136469579123,0.000186772809672651,0.00013340914976618,0.000213454639625887,0.000186772809672651,0.000186772809672651,0.000213454639625887,0.000213454639625887,0.000240136469579123,0.000240232594808964
"N2O","alb","1A2d_Ind-Comb-Pulp-paper","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404650584462191,0.000274009950935588,0.000251969372782829,0.000259907310929457,0.000272007582885668,0.000284780813730559,0.000296050471840995,0.000295088405844527,0.000106436918726141,8.44347670498444e-05,5.97335361543164e-05,2.7940291041284e-05,0,2.81042678456027e-05,2.75054051304695e-05,2.66818299532359e-05,2.66818299532359e-05,0,5.33636599064718e-05,5.33636599064718e-05,8.00454898597077e-05,8.00454898597077e-05,8.00454898597077e-05,5.33636599064718e-05,5.09887005540953e-05
"N2O","alb","1A2e_Ind-Comb-Food-tobacco","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602333132941057,0.00586259106757383,0.00591137911989214,0.00188904363390694,0.00249014564008246,0.00165232049808991,0.00192067511495054,0.00183016926340876,0.00167870305292595,0.00174904633834543,0.000711900161065227,0.00116819582625582,0.00256189160698427,0.00250910719075767,0.00231993841809682,0.00239754545647108,0.00222194384649789,0.00200366097649342,0.00181796981907415,0.00181611923677863,0.00127076020168803,0.00135315017875291,0.00140651383865938,0.00137039716068868,0.00135198680823889
"N2O","alb","1A2f_Ind-Comb-Non-metalic-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07242264259298e-06,1.10762179428487e-06,0,0,0.00588014249762973,0.00558321449162511,0.00561329571254019,0.000435490586220995,0.003645930487118,0.00116157224039491,0.00112063371298837,0.00250735286642898,0.00225473944884417,0.00175503985360783,0.00609006991368617,0.00840163053752404,0.00910113936583923,0.00472435052708195,0.00392945972906285,0.00576318467764003,0.00706926216110778,0.00459113713992943,0.0100313591499109,0.0136260081366646,0.00807719641889736,0.00932949637846466,0.0126797796634407,0.0102787403363872,0.00972676031153252
"N2O","alb","1A2g_Ind-Comb-Construction","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013820332772804,0.000164333142433117,0.000186924195401702,6.4934860657101e-05,0.000158568607919418,0.000304953366282609,8.45390172601392e-05,8.42642934491112e-05,0.000149011686216597,0.000168869534099689,8.96003042314746e-05,0.000111761164165136,0.00100887328751635,0.000393459749838438,0.000220043241043756,0.000213454639625887,2.66818299532359e-05,5.33636599064718e-05,5.33636599064718e-05,2.66818299532359e-05,2.66818299532359e-05,2.66818299532359e-05,2.66818299532359e-05,8.00454898597077e-05,7.99233274245914e-05
"N2O","alb","1A2g_Ind-Comb-machinery","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1A2g_Ind-Comb-mining-quarying","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58449308302514e-05,3.13298736097719e-05,0,0,0.000558328930984839,0.000414866930163974,0.000532355665885381,0.000228567769886681,0.000422966743515274,0.000420263085900566,0.000479163705427794,0.000477606582060055,0.00046832244239502,0.000168869534099689,0.000238934144617265,0,0,0,0,0,0,0.000240136469579123,0,0,0,0,0,0.000266818299532359,0.00026326122825627
"N2O","alb","1A2g_Ind-Comb-other","ktN2O",0.0137025268980551,0.0171417715041765,0.02089395710623,0.0150743580359865,0.0160992962484922,0.0153930452740606,0.0157973654125913,0.0169236857984981,0.0214578473520206,0.0270605692716599,0.034506664360174,0.0311919970310401,0.0327327719671198,0.0371296464951237,0.0390737344405055,0.0394852808471043,0.0371451943422226,0.0408123513213566,0.0378247809910619,0.0398220377452477,0.0162291677992891,0.0107008397520519,0.00577408033000001,0.00315546552,0.00276376316,0.003175047240169,0.00301019776748495,0.00171610488,0.00287476908,0.000345508319320101,2.3476163204731e-05,4.67310488504254e-05,0,0.000115799773800951,0.000304953366282609,0.000126808525890209,0,0,0,0.000631229059082062,0.000478256448733916,0.000461199217150333,0.000200918039718672,0.000530800539187163,0.000404203639022073,0.000385379517332012,0.000385284846148119,0.000373371720882297,0.000822563861617742,0.0012224865875637,0.00107024815087842,0.00109572255154765,0.000160090979719415,0.00015512186011063
"N2O","alb","1A2g_Ind-Comb-textile-leather","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506745535002814,0.000868618038575047,0.000887889928158082,0.000497833931704441,0.000543663798580863,0.000121981346513044,0.000105673771575174,0.000210660733622778,0.000255448604942738,0.00018997822586215,8.96003042314746e-05,2.7940291041284e-05,0,0,0,2.66818299532359e-05,2.66818299532359e-05,5.33636599064718e-05,5.33636599064718e-05,5.33636599064718e-05,8.00454898597077e-05,8.00454898597077e-05,8.00454898597077e-05,8.00454898597077e-05,7.80235425905051e-05
"N2O","alb","1A2g_Ind-Comb-transpequip","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1A2g_Ind-Comb-wood-products","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1A3aii_Domestic-aviation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94069077799744e-05,0,0,0,0,0,0,0
"N2O","alb","1A3b_Road","ktN2O",0.0135020926407172,0.0152276755979278,0.0156185530987506,0.013671302038631,0.0148614151334917,0.0157142295277934,0.0199629932706552,0.0208196347221186,0.024184967613385,0.0268008166537158,0.030326885945774,0.0238213971830226,0.0214160362865858,0.0215117127156286,0.0342082522011116,0.0210361222869194,0.0173679342095495,0.0192020282482345,0.0250377820076867,0.014366689418974,0.0106394407907619,0.00870396262755369,0.0095958804279423,0.012637322550804,0.016811855299155,0.0173671711244649,0.0174588836898269,0.0144467226809409,0.019456756477806,0.027887470906148,0.03076149084048,0.032137264671478,0.037724738809237,0.041280125756129,0.048264862699139,0.050455144516113,0.0427809197509381,0.0421133633282599,0.03870127183013,0.044684217453886,0.045507030036955,0.0458967581952219,0.0432496866431319,0.0465208132431211,0.0473181838799109,0.0442190907329192,0.0388171077782947,0.03808943758533,0.0392752306291877,0.0396055068461969,0.0281789984624837,0.0291581256517794,0.0298857958447441,0.0304660535630576
"N2O","alb","1A3c_Rail","ktN2O",0.00371939261933967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403946734896774,0.03794651146,0.0354983771999999,0.0354983771999999,0.03427424858,0.0232574627999999,0.0232574627999999,0.0232574627999999,0.02937798006,0.0403946457199999,0.00367224051999999,0.00367224051999999,0.00367224051999999,0.00367224051999999,0.00367224051999999,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00244816034666666,0.00237217104604901
"N2O","alb","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1A3dii_Domestic-navigation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329,0.00362,0.00397,0.0072,0.00468,0.00661,0.006642,0.0066925,0.00571,0.007515,0.0017,0.00153,0.0036,0.00324,0.0051175,0.00548,0.005428,0.00543,0.0056625,0.00522,0.0055875,0.005175,0.005535,0.005355,0.00520272927223128
"N2O","alb","1A3eii_Other-transp","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174513068631352,0,0,0,0,0
"N2O","alb","1A4a_Commercial-institutional","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151377891245247,0.0150896646010519,0.0157959919202745,0.0126615893624166,0.0244708885967716,0.00470097254060633,0.00761792058230342,0.0144059498614527,0.00792140432940936,0.0120441635151135,0.0105328724182246,0.00748583992802351,0.00847025548345599,0.0103856031586147,0.0103872147356687,0.00745336195656835,0.012642147527894,0.0114053563741325,0.0112370773782943,0.00989588301407438,0.0121818228540308,0.0104609581017719,0.00842418403226756,0.00903369833464028,0.00902849935384101
"N2O","alb","1A4b_Residential","ktN2O",0.131691842670952,0.132861485311472,0.134012560162519,0.132822144675742,0.132481492970688,0.131486606342033,0.130329888493032,0.128691808649443,0.126233230081298,0.123667596998749,0.120721010960753,0.117234513638515,0.113686586913744,0.109964399036456,0.105355201020207,0.100236978199291,0.0955512724906521,0.0907715987705766,0.0862918059891054,0.0821586833611888,0.0799662022988186,0.0744248513241821,0.0668541081432941,0.062257914143448,0.0591640096481851,0.056074360076742,0.05497468901036,0.05157540200352,0.0487523618717949,0.0840413979778308,0.0836677897780156,0.0845808468360375,0.105786885272453,0.0885320175421152,0.0513794650708117,0.0864672646972591,0.142707290497086,0.0743016796497149,0.0673380473494508,0.0661081380021155,0.0669546112869141,0.0751495872096235,0.0661795849425684,0.0700215145844333,0.0732652908869028,0.0733226964496144,0.0636310227028677,0.0593460370761102,0.0584792836153391,0.0569059489065937,0.0572706266060817,0.0567510819575183,0.0541764006710415,0.0542627826325222
"N2O","alb","1A4c_Agriculture-forestry-fishing","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016853145122632,0.0168238048423321,0.0175788500972083,0.0119918646233601,0.0099597895760975,0.00477962731283794,0.00656711385467723,0.0168621116256376,0.00994359077903091,0.00737279871065766,0.00544430755493783,0.00664666575038238,0.00989729746544478,0.00927900384405296,0.00968474888517615,0.010661548501877,0.0103383288687785,0.0105220969617599,0.0111786999148345,0.0115677600923556,0.0102944591564784,0.0111575508118956,0.0112221947385153,0.0109636190320365,0.0108052184740199
"N2O","alb","1A5_Other-unspecified","ktN2O",0.0086555603042307,0.0105524795595171,0.0111143425838532,0.0123590499760891,0.0131484136803012,0.0148603489206165,0.0152074498281757,0.0160529019483275,0.0188349722346522,0.0234657830855913,0.0153006595346865,0.0164322534752397,0.0179599052949866,0.0196855860543303,0.0215527160562431,0.0235330054522113,0.0257113237877763,0.0257113237877763,0.0270180562754958,0.0208691733600177,0.0416293897520974,0.0222797462846572,0.00612624278325971,0.00439334050378603,0.00470252395241131,0.0020403895840592,0.00319964149011489,0.00110917157714502,0.00138945226123621,0.00223122999308839,0.00205893203469587,0.00210351173172353,0.00176,0.00379058718457111,0.00146308644030897,0.000559704919190182,0.000559704919190182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1B1_Fugitive-solid-fuels","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008702421,0.000372968399999999,0.0001864842,0.00024864588,0.000435112439999999,0.00012432294,0.000149187528,0.000149434267501923
"N2O","alb","1B2_Fugitive-petr","ktN2O",0.00486810826078701,0.004982068260787,0.00602391566730739,0.0037868178044352,0.00597279530108309,0.00501287297753661,0.0048561802095169,0.0062367684295169,0.00471909860821919,0.00446311270867659,0.00503561401940401,0.004753372499404,0.00456784605940399,0.004753372499404,0.00512276740660401,0.00532382452660399,0.00532617332140401,0.00366364554020399,0.0030900735433222,0.00080132868840694,0.00056104189983154,0.000523564805606771,0.000427227213093279,0.00042493896863525,0.0012070695582057,7.27257407466241e-05,6.81927637331341e-05,5.02578399196439e-05,5.09077615827539e-05,4.57012992417899e-05,4.36394091404701e-05,4.275425787255e-05,5.15910882156599e-05,5.00456411609401e-05,6.14418598786801e-05,5.80085067404701e-05,6.93379875404701e-05,7.833373629651e-05,8.00635305143401e-05,7.99296402182999e-05,0.00010312274591736,0.00012399838964472,0.00014282293483953,0.0001703796713595,0.00035406357170815,0.000680313557464771,0.000713196399100931,0.000570429882986001,0.00032355772903339,0.00020403542187506,0.00010865235072543,9.96896643962101e-05,0.000310062371080381,0.00031006237108038
"N2O","alb","1B2b_Fugitive-NG-distr","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1B2b_Fugitive-NG-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","1B2d_Fugitive-other-energy","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2A1_Cement-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2A2_Lime-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2Ax_Other-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2B2_Chemicals-Nitric-acid","ktN2O",0.352823562813697,0.412257205932538,0.42103747194039,0.452803334647756,0.470278590766469,0.447967851425455,0.460690622557911,0.46192314728345,0.470485378149955,0.457168214221522,0.430210453071455,0.404365861867201,0.376253554803415,0.400805563591775,0.385208227290734,0.352875331316621,0.333479578754386,0.334341383830701,0.313600255128177,0.298340140505213,0.410791473154361,0.328633177852351,0.246474882550336,0.164316587248322,0.0821582953020133,0.0812712956329001,0.0808869299816105,0.080898361805582,0.081171129834303,0.0814838176876934,0.0816699183644289,0.081725586376812,0.0816999236323816,0.0815412122455733,0.0811936272453225,0.0806289422287337,0.0798067141755325,0.078763148221592,0.0776429079517235,0.0766451739327901,0.0759126216063037,0.0754973874143129,0.0753576157084094,0.0754259973739965,0.0755932891687285,0.0757764861098557,0.0759601539270274,0.0761623167088396,0.0763714379921997,0.0765805069559993,0.0767827743769325,0.0769672531472922,0.0771243687875049,0.0772519238760293
"N2O","alb","2B3_Chemicals-Adipic-acid","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2B_Chemical-industry","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2C1_Iron-steel-alloy-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2C3_Aluminum-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2C4_Non-Ferrous-other-metals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2D_Chemical-products-manufacture-processing","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2D_Degreasing-Cleaning","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2D_Other-product-use","ktN2O",0.0204656913032117,0.0242443502977981,0.024814778402202,0.0253890600022021,0.0259666446022019,0.026547642301101,0.027132383398899,0.0277217487000001,0.0283160684966969,0.0289154529,0.0295204523955961,0.030115983304404,0.030699293103303,0.0312972462011009,0.0319465059,0.0326644679999999,0.0334815201000001,0.0343659533999999,0.0351997406999999,0.0358227966000001,0.0361287645,0.0360624842999999,0.0356788959,0.0351172758000001,0.0345778959,0.0342052074,0.0340454523,0.0340543704000002,0.0341723975999999,0.0343025358,0.0343728897,0.0343777340999999,0.0343405203000002,0.0342522201000001,0.0341062275000001,0.0339017718000001,0.0336281732999999,0.0332932491000001,0.0329380665,0.0326186664,0.0323752353000001,0.0322225266000001,0.0321496403999999,0.0321379698,0.0321577878000001,0.0321860834999999,0.0322191135,0.0322613918999999,0.0323073366300001,0.0323520922800001,0.03239179434,0.03241344,0.0324464700000001,0.0325001328359911
"N2O","alb","2D_Paint-application","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2H_Pulp-and-paper-food-beverage-wood","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","2L_Other-process-emissions","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","3B_Manure-management","ktN2O",1.3748,1.3025,1.2561,1.2682,1.2919,1.3053,1.3605,1.3971,1.4605,1.5175,1.6018,1.635,1.656,1.6958,1.7077,1.6507,1.72,1.8427,1.9512,2.0137,1.9614,2.006,2.0184,2.1494,2.7621,2.7858,2.4568,2.2939,2.1771,2.2536,2.2718,2.2058,2.124,2.1756,2.0753,2.0564,2.0412,1.9475,1.8465,1.7602,1.773,1.7482,1.7917,1.8207,1.8559,1.8714,1.8743,1.834,1.7936,1.6644,1.4906,1.4229,1.3057,1.3057
"N2O","alb","3D_Rice-Cultivation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","3D_Soil-emissions","ktN2O",0.9269,1.092,1.1164,1.2014,1.229,1.2342,1.463,1.5883,2.0857,2.0934,2.0661,2.1585,2.1315,2.1867,2.2283,2.2049,2.2344,2.105,2.2016,2.438,2.3456,1.2702,1.0884,1.1402,1.3194,1.2897,1.1629,1.0742,1.317,1.083,1.2384,1.1928,1.7564,1.751,1.7083,1.7275,1.5643,1.5575,1.4714,1.5492,1.5004,1.622,1.5755,1.4804,1.4954,1.6103,1.7191,1.6273,1.3113,1.5396,1.3593,0.641999999999999,0.935799999999999,0.935800000000001
"N2O","alb","3E_Enteric-fermentation","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","3I_Agriculture-other","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","5A_Solid-waste-disposal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","alb","5C_Waste-combustion","ktN2O",0.00231496235990616,0.00246783608813984,0.00262182105222405,0.00278993247550532,0.00296044285146193,0.00312907743715387,0.0032828329460328,0.00342276828333549,0.00353553711879901,0.0036402959495964,0.00373923857716516,0.00383527781830361,0.00392391177863545,0.00402129306836872,0.00412027666998949,0.00420550043623181,0.00425846755123882,0.00427634884043558,0.00423296905295723,0.00411461948832642,0.00397110942847041,0.00379655314746109,0.00358628800904214,0.00341026701018995,0.00326044956147628,0.00323079297010959,0.00328846050466784,0.00344424602923349,0.00364478659511546,0.00384234623913349,0.004039550493493,0.00423111146806587,0.00441289854383652,0.00455094428935989,0.00463516623089496,0.00468064793146071,0.00468406114361897,0.00465892444232364,0.00462439602911469,0.0045810550211597,0.00455037865454388,0.00453738131172432,0.00454073967312006,0.00455623886317821,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462,0.00457745890478462
"N2O","alb","5D_Wastewater-handling","ktN2O",0.102327768,0.10486723575,0.1089610185,0.1131312611685,0.119008651035,0.120036344856,0.13292923185825,0.14281547717475,0.1423313568825,0.13990226229825,0.14283246381375,0.1532792694945,0.152370482343,0.16319948818725,0.162604954545,0.15812896544175,0.17063115886275,0.1623161810925,0.17308574775,0.176381151,0.165689193,0.17365481175,0.18253386075,0.18319724475,0.1843479733125,0.178436039925,0.1780786958325,0.1756654026975,0.17821611909,0.180868607745,0.18325243973718,0.18327826672254,0.18642648976928,0.1879106679048,0.187696290672,0.18793152704555,0.18757151641582,0.18761193829877,0.18825392192079,0.19129014976737,0.19431681683258,0.19764878133396,0.20033481810699,0.20081479609356,0.2027821029564,0.20535915578409,0.2087097811029,0.20953847704026,0.21057770778365,0.20938573314355,0.2096426885475,0.2097827812608,0.20999738129238,0.210344693497092
