"em","country","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CO2","jam","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3150041648414,65.3725241079879,72.1062591059071,76.7175682438434,101.251078324041,127.279907846966,165.781085757006,217.743336046111,180.396883191158,246.766641862038,193.382577014317,286.024649635992,285.103945958935,324.052078242743,553.657515747825,399.590633455335,470.905003623088,520.273935011305,516.695265105904,571.016273525196,667.971263866018,1193.08975267376,983.281318476537,939.440750136819,854.891082624505,992.675725977905,1008.33307181352,970.755441808046,945.703688471064,870.548428460118,739.026723440963,776.604353446436,839.233736788892,842.365205956015,792.26169928205,798.524637616296,848.628144290259,911.257527632714,967.623972640924,1020.85894848201,986.41278764366,901.863120131346,1089.75127015871,1174.30093767102,1196.22122184088,1443.60728604358,1634.62690523806,1706.65069608189,1816.25211693118,1856.96121610378,1885.14443860788,1822.51505526543,1900.8017844435,1860.0926852709,1875.75003110652,1938.37941444897,1903.93325361062,1819.3835860983,1847.56680860241,1778.67448692571,1694.1248194134,1681.5989427449,1465.52757021344,1427.94994020796,1393.50377936961,1443.60728604358,1763.0171410901,1719.17657275038,1831.9094627668,1972.82557528732,1168.03799933678,1759.88567192297,2094.95287280511,2174.49604866777
"CO2","jam","natural_gas","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0030000000001,433.148099999999,521.056799999999,609.133800000001,1477.1691,1537.8693,1461.0123,1764.95218735714
"CO2","jam","process","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181422069770806,0.000363822156090243,0.000547200258958311,0.000731556378375004,0.000916890514340329,0.00110320266685429,0.00129049283591687,0.00147876102152809,0.00166800722368793,0.0018582314423964,0.00207130864779119,0.00228934113703237,0.00251232891011994,0.00274027196705389,0.00297317030783425,0.00321102393246098,0.00345383284093411,0.00370159703325364,0.00395431650941954,0.00421199126943184,0.00448155871067549,0.00475674214027837,0.00503754155824049,0.00532395696456185,0.00561598835924245,0.00591363574228231,0.0062168991136814,0.00652577847343975,0.00684027382155734,0.00716038515803417,0.00749771885881261,0.00784141734639826,0.00819148062079105,0.00854790868199098,0.00891070152999805,0.00927985916481226,0.00965538158643355,0.0100372687948621,0.0104255207900977,0.0108201375721405,0.0112385162249299,0.0116641083027675,0.0120969138056531,0.0125369327335867,0.0129841650865685,0.0134386108645985,0.0139002700676765,0.0143691426958026,0.0148452287489768,0.015328528227199,0.0158435667756329,0.0163667805391213,0.0168981695176642,0.0174377337112616,0.0179854731199135,0.0185413877436199,0.0191054775823808,0.0196777426361962,0.0202581829050662,0.0208467983889907,0.0214886095430962,0.0221400719927521,0.0228011857379586,0.0234719507787154,0.0241523671150227,0.0248424347468805,0.0255421536742888,0.0262515238972475,0.0269705454157567,0.0276992182298163,0.0284851285883209,0.0292820307000915,0.0300899245651278,0.03090881018343,0.0317386875549978,0.0325795566798317,0.0334314175579311,0.0342942701892962,0.0351681145739275,0.0360529507118242,0.0370106072151073,0.0379807821040539,0.0389634753786642,0.0399586870389387,0.0409664170848767,0.0419866655164789,0.0430194323337446,0.0440647175366741,0.0451225211252679,0.046192843099525,0.0473547927021828,0.0485309993551801,0.0497214630585163,0.0509261838121923,0.0521451616162076,0.0533783964705623,0.0546258883752564,0.0558876373302892,0.057163643335662,6.04196933265675,7.29439792974049,85.9593714461514,119.615258237508,114.163999360923,130.70161770197,154.66373173981,174.915972912298,204.52521182518,233.487941648578,247.240380892915,253.667661275667,236.043679602765,236.500728638995,341.44103143602,363.002043979708,413.662991141804,401.644747762466,481.799135409013,485.367604309752,423.895009037666,419.220678190378,428.732562175908,440.094453779656,837.526495320048,400.963598781163,333.814365454332,321.880158374055,313.386814131422,318.962368176026,242.021735274113,227.141480208542,236.119218923915,278.539436729623,266.831519009357,234.557731231669,235.612310558615,274.329713390015,295.819455441348,337.441582541981,439.939393223733,276.798661489127,399.419463013555,364.461289761138,382.050045228347,422.019795285104,443.85460396561,424.631664117748,462.970917536061,455.180505497164,497.44405198586,502.095227700784,304.651820444855,340.394535153059,336.434008610888,303.224972307814,563.309118765377,499.101727593429,619.189484257696,626.151642985752,567.749125257517,401.802892552489,418.37888205129,457.839007498324,510.179046702133,515.787693688958,493.48572561443,454.959073836633,418.009899504839,433.614679224323,473.984713530281,495.869173836959,486.910255836468,489.312124568656
"CO2","jor","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","jor","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","jor","coal_coke","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8279572934612,131.738627970679,61.2737804514788,85.7832926320703,128.674938948105,196.076097444732,199.139786467306,0,0,0,0
"CO2","jor","diesel_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4003193154837,45.3109372315167,54.5790834834178,59.7280536233629,61.7876416793408,94.7410505749894,115.33693113477,123.575283358682,131.813635582594,168.886220590199,186.392719066012,244.061184633397,261.56768310921,302.759444228771,305.848826312738,357.338527712188,392.351524663815,352.189557572243,356.308733684199,427.364521615441,385.142966467892,388.910180001666,459.041523936392,525.985079510449,583.365270002498,730.003534593291,1010.5289103322,1150.79159820165,1297.42986279244,1319.74438131713,1577.95523853135,1970.05320689368,2148.56935509117,2218.7006990259,2177.25945033719,2349.40002181334,2492.85049804346,2499.2260747648,2566.16963033886,2578.92078378153,2700.05674148698,2620.36203247024,2715.99568329032,2843.5072177171,3073.02797968529,3305.73653001416,3516.13056181834,3940.10641378737,3927.35526034469,3876.35064657398,3860.41170477064,4089.93246673882,4242.94630805096,4689.23667854468,5753.95799100825,6735.79680609443,5919.72298576305,5712.51674231955,4740.24129231538,5090.89801198902,5017.57887969362,7759.0768698693,10073.4112197153,8775.98135692283,10468.6969764383,6939.81526117726,5741.20683756557,6219.37509166598,6241.68961019066,5521.24944067938,4890.06734526685,5084.52243526767,5422.42800149863,5459.19981371536
"CO2","jor","hard_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.318213933597,787.632283781782,1282.36381203221,622.721774364972,775.325529347692,529.190440665885,627.644476138608,637.48987968588,630.105827025426,654.719335893607,871.318213933597,1538.22409952466
"CO2","jor","heavy_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8183318239849,26.9788638352199,32.4972678015148,35.5630477827898,36.7893597752998,56.4103516554598,68.6734715805597,73.5787195505996,78.4839675206397,100.55758338582,110.981235322155,145.317971112434,155.74162304877,180.267862898969,182.107330887734,212.765130700484,233.612434573154,209.699350719209,212.151974704229,254.459738445823,229.320342599369,216.620112243776,241.735487576388,364.172942322871,313.942191657647,351.615254656565,392.427739572059,376.730629989176,561.956523067189,527.422881984847,1029.73038863708,1491.22541037382,1883.65314994588,2282.35973335109,2885.12874133377,3020.12388374656,3695.09959581051,3996.48409980184,3538.12849998169,3497.31601506619,3720.21497114311,3804.97936289068,4643.2050146166,4684.01749953209,4768.78189127966,5214.57980343351,5189.46442810091,5161.20963085172,5742.00268541836,5707.46904433602,7013.46856163183,6752.89654255599,7044.8627807976,6278.84383315294,4690.29634336525,4549.0223571193,4115.78213263175,3525.57081231537,2954.19602349846,2015.50887044209,3588.3592506469,4844.12801727749,4869.2433926101,5233.41633493297,6090.47851815835,5475.15182250937,2320.03279635001,2502.11926751145,1230.65339129798,561.956523067188,508.586350485388,602.769007982683,530.562303901424,532.531908741894
"CO2","jor","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6510772695376,60.3344396316319,73.0015657898943,80.2571557565425,83.4183214406649,128.530615858085,157.252897450598,169.346496546494,181.581202361702,233.895282004118,259.551032683168,341.749669920231,368.347019168892,428.826565920736,435.760677993626,512.181313469356,565.804534443978,511.044089901319,520.285708085081,628.042796273338,569.677403432479,648.214117594406,676.39734009851,704.580562602615,792.261699282051,926.914873468328,1083.48833182446,1105.40861599432,1330.87439602716,1418.5555327066,1490.57932355042,1503.10520021891,1650.28425107368,1712.91363441613,1728.57098025175,1672.20453524354,1741.09685692024,1734.83391858599,1828.77799359967,1809.98917859694,2176.3710711503,2135.6619719777,2724.37817539677,2649.22291538583,2749.42992873376,2865.2942879173,2927.92367125975,3122.07475962136,3015.60480793918,3156.5209204597,3566.74338135279,3469.66783717198,3538.56015884869,3720.1853705418,3701.39655553907,3670.08186386784,3767.15740804864,4374.66242647046,4074.04138642667,4634.57436734164,4559.4191073307,4894.48630821283,4947.72128405392,5101.16327324292,4982.16744489226,5786.9550208428,5927.87113336333,6892.36363683712,6422.64326176872,6657.50344930293,5636.64450082092,6247.28098840985,6322.43624842079,6467.2950245675
"CO2","jor","natural_gas","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.4058,265.0164,256.4331,279.0975,328.353300000001,548.040900000001,566.3295,550.6776,581.9814,589.835399999999,563.692800000001,574.127399999999,558.475499999999,491.8287,1166.5434,3113.43780000002,3604.08840000001,5216.9073,6253.01819999999,7038.53039999999,8038.12020000001,5958.10050000001,2215.6695,1764.4572,2362.8759,787.868400000001,5020.44509999999,8813.4783,8719.0059,8878.94699999999,8725.79399999999,8356.76820000002,8129.1705,9220.82040000001,9596.38509641459
"CO2","jor","process","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29924318459266e-05,0.000186022127739878,0.000279089087681854,0.000372193311671854,0.000465334799709881,0.000558513551795932,0.000651729567930009,0.000744982848112111,0.000838273392342231,0.000931601200620383,0.00102496668367254,0.00111836950545017,0.00121180966595327,0.00130528716518186,0.00139880200313592,0.00149235417981545,0.00158594369522046,0.00167957054935094,0.00177323474220691,0.00186693627378835,0.00199134083811607,0.00211870328345696,0.00224902360981103,0.00238230181717828,0.00251853790555868,0.00265773187495228,0.00279988372535903,0.00294499345677897,0.00309306106921205,0.00324408656265831,0.00335289456954615,0.00346174591760381,0.00357064060683133,0.00367957863722867,0.00378856000879587,0.00389758472153289,0.00400665277543978,0.0041157641705165,0.00422491890676307,0.00433411698417946,0.00444336018331477,0.00455264681047597,0.00466197686566307,0.00477135034887603,0.00488076726011494,0.00499022759937969,0.00509973136667037,0.00520927856198693,0.00531886918532939,0.00542850323669772,0.00552814102929138,0.00562742853670301,0.00572636575893272,0.00582495269598044,0.00592318934784618,0.00602107571452995,0.00611861179603177,0.00621579759235156,0.00631263310348941,0.00640911832944529,0.00653529267648189,0.00666210163690253,0.00678954521070716,0.00691762339789584,0.0070463361984685,0.00717568361242522,0.00730566563976592,0.00743628228049066,0.0075675335345994,0.00769941940209218,0.00795721138492411,0.00821916675584308,0.00848528551484897,0.00875556766194187,0.00903001319712172,0.00930862212038861,0.00959139443174242,0.00987833013118324,0.010169429218711,0.0104646916943258,0.0108010307834597,0.0111424446983456,0.0114889334389834,0.0118404970053733,0.012197135397515,0.0125588486154088,0.0129256366590546,0.0132974995284523,0.013674437223602,0.0140564497445036,0.0144933015876658,0.0149363219817779,0.01538551092684,0.0158408684228521,0.0163023944698141,0.016770089067726,0.017243952216588,0.0177239839163999,0.0182101841671618,101.799646767749,95.3046813097977,114.794544592795,125.621643380524,165.171881499715,246.202899327014,285.602897260973,318.569882150251,335.893294801901,413.845771535244,478.048388723089,630.586043972958,675.252124211593,789.215229470129,807.446505342558,911.831359198036,1024.53548143008,912.741176550195,1003.55321848491,1152.95740878086,1479.53583318206,1501.84691317249,933.267318279111,1015.33832742782,1147.10198932959,1139.51096764541,1254.33640200244,1277.87052693709,1540.12137389104,1769.34996090671,2311.69403391339,2441.14871601757,2142.49506645786,2822.98799044619,3089.53136013031,3079.50093451205,2822.17452485095,3682.92767395023,3659.62792698991,1483.88659303618,1336.02612386624,1203.11752203355,1939.44333517232,2115.63126718443,2353.01670122676,2136.14563463869,2175.27034778934,2102.50116709932,1842.41957032022,1857.08961633309,1793.25390196276,1982.66984489211,2223.90107080957,2170.07368477836,2313.23463745731,2322.71882350217,2301.06982709874,2421.94807448327,2472.975090835,2231.33115250576,2198.15754899446,1786.35462858649,2348.77039450432,2311.02488697777,2448.07875590531,2511.04753854444,2535.79887895986,2552.21981630538,2594.91754681179,1995.84842903251,1873.39737122077,1970.1320482584,2279.00304172984,2283.31354073403
"CO2","jpn","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","jpn","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261.5281276,2099.9904042,1776.9149574,1453.8395106,969.2263404,807.688617,646.1508936,646.1508936,484.6131702,484.6131702,323.0754468,161.5377234,161.5377234,161.5377234,161.5377234,80.7688617,88.84574787,83.999616168,61.384334892,46.845939786,43.615185318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
