ISO3,Version,Source,Gas,Year,Category,CFluxes_yr
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,OTHER,11.00934238
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,LULUCF,-296.4633689
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,FOREST,-303.2850975
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,HWP,0.351373754
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,OTHER,6.291054861
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,LULUCF,-274.0038207
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,FOREST,-293.9284153
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,HWP,0.209466313
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,OTHER,19.53582839
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,LULUCF,-290.9822169
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,FOREST,-299.6488985
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,HWP,-0.048369845
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,OTHER,8.535751448
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,LULUCF,-285.9317698
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,FOREST,-299.0433505
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,HWP,-0.043498708
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,OTHER,12.9757794
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,LULUCF,-288.7685582
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,FOREST,-299.1702856
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,HWP,-0.466384153
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,OTHER,10.6888115
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,LULUCF,-284.6918133
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,FOREST,-296.9964592
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,HWP,-0.654942114
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,OTHER,12.78028805
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,LULUCF,-288.8589783
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,FOREST,-299.4185461
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,HWP,-0.923011356
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,OTHER,11.30327913
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,LULUCF,-288.0504178
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,FOREST,-298.2352816
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,HWP,-0.227585603
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,OTHER,10.2331494
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,LULUCF,-287.7185602
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,FOREST,-299.8659022
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,DEFORESTATION,0.179299995
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,HWP,0.201785982
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,OTHER,11.76625598
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,LULUCF,-298.7504275
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,FOREST,-301.5090204
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,DEFORESTATION,0.208185873
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,HWP,0.250341606
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,OTHER,2.300065418
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,LULUCF,-296.9561763
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,FOREST,-301.5430675
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,DEFORESTATION,0.237071751
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,HWP,0.215766376
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,OTHER,4.1340531
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,LULUCF,-289.8163794
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,FOREST,-302.1862494
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,DEFORESTATION,0.265957629
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,HWP,-0.005652775
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,OTHER,12.10956516
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,LULUCF,-286.3230983
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,FOREST,-301.1836657
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,DEFORESTATION,0.294843506
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,HWP,0.037856129
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,OTHER,14.52786778
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,LULUCF,-292.9152219
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,FOREST,-303.3199587
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,DEFORESTATION,0.249526047
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,HWP,0.384375044
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,OTHER,9.770835738
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,LULUCF,-289.8539329
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,FOREST,-301.7557897
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,DEFORESTATION,0.204208587
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,HWP,0.540088217
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,OTHER,11.15755993
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,LULUCF,-296.4217043
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,FOREST,-305.3568185
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,DEFORESTATION,0.158891128
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,HWP,0.457018446
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,OTHER,8.319204636
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,LULUCF,-285.5236646
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,FOREST,-303.6441626
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,DEFORESTATION,0.113573668
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,HWP,0.516947005
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,OTHER,17.48997727
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,LULUCF,-278.6927871
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,FOREST,-305.1754374
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,DEFORESTATION,0.090653621
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,HWP,0.402751996
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,OTHER,25.98924464
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,LULUCF,-269.8366332
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,FOREST,-302.8338333
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,DEFORESTATION,0.067733574
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,HWP,0.382348979
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,OTHER,32.54711754
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,LULUCF,-301.1597499
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,FOREST,-314.3006254
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,DEFORESTATION,0.044813526
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,HWP,0.332760956
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,OTHER,12.76330103
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,LULUCF,-284.9196713
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,FOREST,-313.5148657
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,DEFORESTATION,0.021893479
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,HWP,0.276034405
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,OTHER,28.29726648
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,LULUCF,-284.9196713
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,FOREST,-313.5148657
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,DEFORESTATION,0.021893479
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,HWP,0.276034405
VEN,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,OTHER,28.29726648
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,LULUCF,-40.56063691
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,FOREST,-44.79144898
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,DEFORESTATION,11.38510131
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,HWP,-4.4192396
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,OTHER,-2.735049638
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,LULUCF,-30.83922233
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,FOREST,-34.52364473
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,DEFORESTATION,11.27577672
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,HWP,-4.3294481
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,OTHER,-3.261906216
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,LULUCF,-29.17670047
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,FOREST,-34.8468964
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,DEFORESTATION,11.70961575
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,HWP,-4.6232265
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,OTHER,-1.416193327
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,LULUCF,-45.01934546
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,FOREST,-48.3723268
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,DEFORESTATION,11.44810481
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,HWP,-5.4810406
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,OTHER,-2.614082866
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,LULUCF,-36.15293379
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,FOREST,-38.82928738
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,DEFORESTATION,11.28384749
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,HWP,-5.1997681
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,OTHER,-3.407725804
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,LULUCF,-14.5687582
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,FOREST,-19.406258
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,DEFORESTATION,11.43481235
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,HWP,-4.0572976
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,OTHER,-2.540014958
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,LULUCF,-19.70220872
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,FOREST,-23.70120312
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,DEFORESTATION,11.16519076
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,HWP,-3.5848218
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,OTHER,-3.581374559
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,LULUCF,-30.20923286
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,FOREST,-34.42650684
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,DEFORESTATION,11.16323498
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,HWP,-3.4784865
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,OTHER,-3.467474495
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,LULUCF,-16.05963344
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,FOREST,-20.64798195
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,DEFORESTATION,11.18271074
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,HWP,-2.9451297
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,OTHER,-3.649232523
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,LULUCF,-34.74009142
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,FOREST,-42.03942034
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,DEFORESTATION,11.2416662
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,HWP,-0.5927745
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,OTHER,-3.349562781
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,LULUCF,-26.21112594
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,FOREST,-34.64629864
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,DEFORESTATION,11.55969668
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,HWP,-1.0602354
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,OTHER,-2.064288583
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,LULUCF,-32.56458791
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,FOREST,-41.22016277
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,DEFORESTATION,11.56574959
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,HWP,-0.7067751
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,OTHER,-2.203399628
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,LULUCF,-35.04378829
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,FOREST,-44.23145558
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,DEFORESTATION,11.76438121
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,HWP,-1.2341212
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,OTHER,-1.342592726
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,LULUCF,-45.57797381
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,FOREST,-52.53730257
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,DEFORESTATION,11.32458994
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,HWP,-1.0667732
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,OTHER,-3.298487987
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,LULUCF,-37.81852701
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,FOREST,-44.10698202
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,DEFORESTATION,11.22176899
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,HWP,-1.1599875
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,OTHER,-3.773326471
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,LULUCF,-14.33485344
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,FOREST,-56.80734148
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,DEFORESTATION,13.16589941
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,HWP,-1.660594
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,OTHER,30.96718262
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,LULUCF,-31.67244001
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,FOREST,-74.43430131
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,DEFORESTATION,13.27655213
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,HWP,-1.8392005
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,OTHER,31.32450967
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,LULUCF,-14.69488651
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,FOREST,-58.14790237
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,DEFORESTATION,13.3304551
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,HWP,-1.5524146
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,OTHER,31.67497537
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,LULUCF,-10.63525445
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,FOREST,-53.23897161
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,DEFORESTATION,13.35114595
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,HWP,-2.3996968
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,OTHER,31.65226801
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,LULUCF,-37.08670346
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,FOREST,-68.64656254
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,DEFORESTATION,12.61485828
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,HWP,-1.6396325
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,OTHER,20.5846333
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,LULUCF,-47.33036066
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,FOREST,-78.88857802
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,DEFORESTATION,12.61797448
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,HWP,-1.3185257
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,OTHER,20.25876859
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,LULUCF,-37.0858571
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,FOREST,-68.34706765
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,DEFORESTATION,12.84882627
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,HWP,-1.9765082
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,OTHER,20.38889249
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,LULUCF,-56.70725396
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,FOREST,-85.68428002
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,DEFORESTATION,12.85815629
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,HWP,-2.3464914
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,OTHER,18.46536118
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,LULUCF,-56.70725396
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,FOREST,-85.68428002
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,DEFORESTATION,12.85815629
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,HWP,-2.3464914
ZAF,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,OTHER,18.46536118
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,LULUCF,-17.44932594
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,FOREST,-17.44932594
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,LULUCF,-18.0324055
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,FOREST,-18.0324055
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2001,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,LULUCF,-18.24006025
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,FOREST,-18.24006025
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2002,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,LULUCF,-18.79888138
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,FOREST,-18.79888138
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2003,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,LULUCF,-19.28632481
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,FOREST,-19.28632481
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2004,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,LULUCF,-19.84311305
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,FOREST,-19.84311305
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2005,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,LULUCF,-20.13812493
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,FOREST,-20.13812493
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2006,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,LULUCF,-21.32473947
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,FOREST,-21.32473947
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2007,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,LULUCF,-21.34794866
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,FOREST,-21.34794866
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2008,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,LULUCF,-22.43354308
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,FOREST,-22.43354308
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2009,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,LULUCF,-23.34649391
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,FOREST,-23.34649391
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2010,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,LULUCF,-23.04392537
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,FOREST,-23.04392537
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2011,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,LULUCF,-23.68992958
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,FOREST,-23.68992958
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2012,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,LULUCF,-25.17304595
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,FOREST,-25.17304595
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2013,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,LULUCF,-26.04911549
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,FOREST,-26.04911549
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2014,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,LULUCF,-26.30360136
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,FOREST,-26.30360136
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2015,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,LULUCF,-26.71365471
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,FOREST,-26.71365471
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2016,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,LULUCF,-27.42452964
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,FOREST,-27.42452964
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2017,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,LULUCF,-28.1354926
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,FOREST,-28.1354926
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2018,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,LULUCF,-27.29622069
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,FOREST,-27.29622069
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2019,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,LULUCF,-28.24119076
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,FOREST,-28.24119076
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2020,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,LULUCF,-28.6987923
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,FOREST,-28.6987923
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2021,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,LULUCF,-27.76606441
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,FOREST,-27.76606441
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2022,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,LULUCF,-27.76606441
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,FOREST,-27.76606441
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,DEFORESTATION,0
CUB,V3.1 (NGHGI 2025),CRT_2024,CO2,2023,HWP,0
ECU,V3.1 (NGHGI 2025),CRT_2024,CO2,2000,LULUCF,42.57428413
