Party,Year,Sector,CTE_GOSAT,CTE_SURF,GELCA_SURF,LMDzPYVAR_GOSAT1,LMDzPYVAR_GOSAT2,LMDzPYVAR_GOSAT3,LMDzPYVAR_GOSAT5,LMDzPYVAR_GOSAT6,LMDzPYVAR_SURF1,LMDzPYVAR_SURF2,MIROCv4_SURF,NICAM_SURF,NTF-4DVAR_NIES_GOSAT,NTF-4DVAR_NIES_SURF,TM5-4DVAR_GOSAT1,TM5-4DVAR_GOSAT2,TM5-4DVAR_SURF1,TM5-4DVAR_SURF2,TM5-CAMS_GOSAT,TM5-CAMS_SURF,SURF_med,SURF_min,SURF_max,GOSAT_med,GOSAT_min,GOSAT_max,
MEX,2014,biomass burning,0.11924,0.11924,0.19429,0.14092,0.11737,0.11628,0.10545,0.10085,0.10739,0.10608,0.2809,0.14164,0.22792,0.23615,0.071467,0.1177,0.080091,0.11956,0.21256,0.22097,0.1306,0.080091,0.2809,0.117535,0.071467,0.22792,
MEX,2015,biomass burning,0.16492,0.16492,0.25007,0.20753,0.16531,0.15197,0.13967,0.13327,0.14349,0.14086,0.32515,0.18961,0.30322,0.31085,0.12848,0.16704,0.13237,0.1677,0.24496,0.20958,0.178655,0.13237,0.32515,0.165115,0.12848,0.30322,
MEX,2016,biomass burning,0.20669,0.20669,,0.2645,0.20195,0.19033,0.17151,0.16483,0.17049,0.16967,0.36279,0.25782,0.3501,0.36359,0.16196,0.19523,0.16455,0.20198,0.2376,0.22878,0.20669,0.16455,0.36359,0.19859,0.16196,0.3501,
MEX,2017,biomass burning,0.23896,0.23896,,0.29932,0.23465,0.21745,0.1994,0.18985,,,,0.25407,0.44941,0.45303,0.13822,0.21857,0.17163,0.23987,0.22752,0.21062,0.239415,0.17163,0.45303,0.223045,0.13822,0.44941,
NGA,2000,biomass burning,,0.96116,0.43431,,,,,,,,1.2208,1.0364,,1.7435,,,0.18608,0.92251,,0.41377,0.941835,0.18608,1.7435,,,,
NGA,2001,biomass burning,,1.0233,0.38201,,,,,,,,1.2602,1.0676,,1.7154,,,0.2293,1.0018,,0.40453,1.01255,0.2293,1.7154,,,,
NGA,2002,biomass burning,,1.0305,0.36534,,,,,,,,1.3014,1.091,,1.8447,,,0.231,1.0517,,0.39577,1.0411,0.231,1.8447,,,,
NGA,2003,biomass burning,,0.99672,0.3398,,,,,,,,1.2673,1.0786,,1.5433,,,0.17024,0.97387,,0.41132,0.985295,0.17024,1.5433,,,,
NGA,2004,biomass burning,,1.0291,0.3802,,,,,,,,1.2794,1.0941,,1.1175,,,0.18249,1.0336,,0.37334,1.03135,0.18249,1.2794,,,,
NGA,2005,biomass burning,,1.099,0.45927,,,,,,,,1.3784,1.1334,,1.1276,,,0.22877,1.0789,,0.48587,1.08895,0.22877,1.3784,,,,
NGA,2006,biomass burning,,1.0774,0.36319,,,,,,,,1.3353,1.1169,,1.152,,,0.17855,1.052,,0.43343,1.0647,0.17855,1.3353,,,,
NGA,2007,biomass burning,,1.109,0.4119,,,,,,,,1.373,1.1956,,1.1998,,,0.19372,1.0861,,0.43865,1.09755,0.19372,1.373,,,,
NGA,2008,biomass burning,,1.1144,0.43328,,,,,,,,1.3898,1.2187,,1.1847,,,0.19555,1.1288,,0.45498,1.1216,0.19555,1.3898,,,,
NGA,2009,biomass burning,,1.1052,0.34332,,,,,,,,1.3766,1.1925,,1.0258,,,0.15516,1.1106,,0.39845,1.0655,0.15516,1.3766,,,,
NGA,2010,biomass burning,1.1439,1.1439,0.35056,1.145,1.389,0.60115,0.57141,0.5787,0.54863,0.54335,1.4096,1.2002,1.2173,1.0872,0.11927,1.2383,0.17236,1.1556,0.39535,0.41882,0.817915,0.17236,1.4096,0.872525,0.11927,1.389,
NGA,2011,biomass burning,1.1541,1.1541,0.36344,1.0893,1.4791,0.60697,0.55365,0.56751,0.53113,0.52848,1.4244,1.2444,1.2448,1.1317,0.11041,1.1317,0.15224,1.1571,0.39913,0.41576,0.831415,0.15224,1.4244,0.848135,0.11041,1.4791,
NGA,2012,biomass burning,1.1467,1.1467,0.36393,1.102,1.4238,0.61965,0.54638,0.56377,0.5299,0.52622,1.4143,1.2831,1.2296,1.068,0.1117,1.2136,0.14617,1.1545,0.55454,0.53899,0.803495,0.14617,1.4143,0.860825,0.1117,1.4238,
NGA,2013,biomass burning,1.1368,1.1368,0.37219,1.0969,1.5964,0.62519,0.5498,0.56797,0.53061,0.52625,1.4099,1.2777,1.2262,1.1163,0.10244,1.1907,0.12978,1.1394,0.5281,0.51026,0.823455,0.12978,1.4099,0.861045,0.10244,1.5964,
NGA,2014,biomass burning,1.151,1.151,0.37531,1.1435,1.6141,0.60667,0.53471,0.54754,0.52032,0.51591,1.4014,1.3217,1.2402,1.2412,0.095489,1.2356,0.12918,1.1477,0.51804,0.49829,0.83401,0.12918,1.4014,0.875085,0.095489,1.6141,
NGA,2015,biomass burning,1.1892,1.1892,0.398,1.0914,1.4555,0.62356,0.55535,0.56762,0.53273,0.5274,1.4178,1.2623,1.2777,1.2197,0.10463,1.1843,0.14748,1.1898,0.46153,0.59358,0.89139,0.14748,1.4178,0.85748,0.10463,1.4555,
NGA,2016,biomass burning,1.2419,1.2419,,1.1772,1.6009,0.64489,0.58418,0.59979,0.56423,0.55996,1.4505,1.2282,1.3219,1.2074,0.16004,1.267,0.19149,1.2371,0.50769,0.53781,1.2074,0.19149,1.4505,0.911045,0.16004,1.6009,
NGA,2017,biomass burning,1.2277,1.2277,,1.1408,1.7029,0.63185,0.56927,0.58302,,,,1.2195,1.291,1.2045,0.12252,1.1639,0.189,1.2256,0.53975,0.50355,1.212,0.189,1.2277,0.886325,0.12252,1.7029,
OMN,2000,biomass burning,,0.00016732,0.00058022,,,,,,,,0.00017448,0.00019518,,0.00018344,,,2.83E-05,0.00016688,,0.00029429,0.00017896,2.83E-05,0.00058022,,,,
OMN,2001,biomass burning,,0.00023068,0.00062292,,,,,,,,0.00024992,0.00021592,,0.00025116,,,3.15E-05,0.00023066,,0.0003383,0.0002403,3.15E-05,0.00062292,,,,
OMN,2002,biomass burning,,0.00023038,0.00072855,,,,,,,,0.00024422,0.00022441,,0.00024408,,,2.99E-05,0.00023026,,0.00037786,0.00023723,2.99E-05,0.00072855,,,,
OMN,2003,biomass burning,,0.00023117,0.00074597,,,,,,,,0.00024135,0.00022342,,0.00024588,,,2.26E-05,0.00023115,,0.0004033,0.00023626,2.26E-05,0.00074597,,,,
OMN,2004,biomass burning,,0.00015519,0.00057827,,,,,,,,0.00017007,0.0001981,,0.001603,,,2.59E-05,0.00015469,,0.0003244,0.000184085,2.59E-05,0.001603,,,,
OMN,2005,biomass burning,,0.00017325,0.00055818,,,,,,,,0.00018723,0.0002051,,0.001246,,,2.52E-05,0.00017319,,0.00031182,0.000196165,2.52E-05,0.001246,,,,
OMN,2006,biomass burning,,0.00017907,0.00053244,,,,,,,,0.00019334,0.0002138,,0.0010679,,,2.14E-05,0.00017913,,0.00032416,0.00020357,2.14E-05,0.0010679,,,,
OMN,2007,biomass burning,,0.00010897,0.00059604,,,,,,,,0.00013401,0.000198,,0.0012418,,,2.91E-05,0.00010902,,0.00036036,0.000166005,2.91E-05,0.0012418,,,,
OMN,2008,biomass burning,,0.00017422,0.00073784,,,,,,,,0.00019974,0.00023799,,0.0011131,,,1.94E-05,0.00017373,,0.00042334,0.000218865,1.94E-05,0.0011131,,,,
OMN,2009,biomass burning,,0.00020852,0.00074425,,,,,,,,0.00025663,0.0002712,,0.00076343,,,2.40E-05,0.00020856,,0.00038866,0.000263915,2.40E-05,0.00076343,,,,
OMN,2010,biomass burning,0.00012566,0.00012566,0.00071273,0.00010216,0.00012391,0.0032432,0.0033813,0.0029991,0.0035407,0.0033082,0.00017628,0.0002371,0.00044471,0.00046004,6.28E-06,0.00012558,2.18E-05,0.00012568,0.00029837,0.00039873,0.000317915,2.18E-05,0.0035407,0.000212015,6.28E-06,0.0033813,
OMN,2011,biomass burning,0.00011754,0.00011754,0.00066983,8.32E-05,0.00011971,0.0038487,0.0032332,0.0029338,0.0035353,0.0033071,0.00017272,0.00024496,0.00047197,0.00048636,6.88E-06,0.00011741,2.20E-05,0.00011754,0.00032783,0.00040151,0.000323235,2.20E-05,0.0035353,0.00022377,6.88E-06,0.0038487,
OMN,2012,biomass burning,0.00011999,0.00011999,0.0012703,8.84E-05,0.00012064,0.0039792,0.0032639,0.0030494,0.0036213,0.0033839,0.0001767,0.0002731,0.00057412,0.00058599,1.00E-05,0.00011957,2.41E-05,0.00011963,0.0002945,0.00035092,0.00031201,2.41E-05,0.0036213,0.00020757,1.00E-05,0.0039792,
OMN,2013,biomass burning,0.00011674,0.00011674,0.0011788,8.33E-05,0.00011235,0.0040078,0.0033713,0.003073,0.0036381,0.0034024,0.00017388,0.00026973,0.00055071,0.00056063,7.67E-06,0.00011665,2.03E-05,0.00011673,0.00028129,0.0003357,0.000302715,2.03E-05,0.0036381,0.000199015,7.67E-06,0.0040078,
OMN,2014,biomass burning,0.00013809,0.00013809,0.0013796,0.0001276,0.00013055,0.0041677,0.0033304,0.0029685,0.0037336,0.00348,0.00020125,0.00028488,0.00089577,0.00091099,2.88E-05,0.00013789,4.28E-05,0.000138,0.00031932,0.00035708,0.00032098,4.28E-05,0.0037336,0.000228705,2.88E-05,0.0041677,
OMN,2015,biomass burning,0.00011621,0.00011621,0.0013752,7.90E-05,0.00011083,0.0040744,0.0034248,0.0030246,0.0035837,0.0033399,0.00017654,0.00025113,0.00082072,0.00083056,8.98E-06,0.00011615,2.14E-05,0.00011621,0.00018992,0.00030191,0.00027652,2.14E-05,0.0035837,0.000153065,8.98E-06,0.0040744,
OMN,2016,biomass burning,0.0001181,0.0001181,,9.69E-05,0.00011446,0.0040477,0.0034,0.0031903,0.0034723,0.0032984,0.00017618,0.00026329,0.0017504,0.0017584,9.06E-06,0.00011766,2.59E-05,0.00011776,0.00019013,0.00035029,0.00026329,2.59E-05,0.0034723,0.000154115,9.06E-06,0.0040477,
OMN,2017,biomass burning,0.00012841,0.00012841,,0.00011138,0.00012398,0.0037778,0.0036165,0.003204,,,,0.00026416,0.0081631,0.0081735,8.47E-06,0.00012823,2.42E-05,0.00012837,0.00024261,0.0003676,0.000196285,2.42E-05,0.0081735,0.00018551,8.47E-06,0.0081631,
PAK,2000,biomass burning,,0.25126,0.20539,,,,,,,,0.27746,0.26764,,0.29561,,,0.023794,0.24752,,0.10946,0.24939,0.023794,0.29561,,,,
PAK,2001,biomass burning,,0.25142,0.20441,,,,,,,,0.27797,0.24582,,0.27321,,,0.020703,0.25013,,0.11381,0.247975,0.020703,0.27797,,,,
PAK,2002,biomass burning,,0.25797,0.165,,,,,,,,0.28327,0.25384,,0.28756,,,0.021793,0.25566,,0.11824,0.25475,0.021793,0.28756,,,,
PAK,2003,biomass burning,,0.26352,0.18244,,,,,,,,0.29022,0.27039,,0.31732,,,0.025573,0.26347,,0.124,0.263495,0.025573,0.31732,,,,
PAK,2004,biomass burning,,0.26952,0.16513,,,,,,,,0.29539,0.28277,,0.29242,,,0.025793,0.26811,,0.1147,0.268815,0.025793,0.29539,,,,
PAK,2005,biomass burning,,0.27456,0.15118,,,,,,,,0.30219,0.31072,,0.28994,,,0.023529,0.27062,,0.10734,0.27259,0.023529,0.31072,,,,
PAK,2006,biomass burning,,0.27814,0.16767,,,,,,,,0.30646,0.31644,,0.28755,,,0.02171,0.27473,,0.10697,0.276435,0.02171,0.31644,,,,
PAK,2007,biomass burning,,0.28235,0.19286,,,,,,,,0.31291,0.29505,,0.29816,,,0.021495,0.27795,,0.10347,0.28015,0.021495,0.31291,,,,
PAK,2008,biomass burning,,0.28808,0.19654,,,,,,,,0.31888,0.29562,,0.32238,,,0.02529,0.28612,,0.13435,0.2871,0.02529,0.32238,,,,
PAK,2009,biomass burning,,0.29856,0.20474,,,,,,,,0.32672,0.28832,,0.32179,,,0.027241,0.29196,,0.10525,0.29014,0.027241,0.32672,,,,
PAK,2010,biomass burning,0.29939,0.29939,0.22117,0.29007,0.2961,0.15896,0.12976,0.11399,0.13922,0.1297,0.32755,0.31028,0.2581,0.3255,0.028896,0.29901,0.026702,0.29722,0.2124,0.1149,0.259195,0.026702,0.32755,0.23525,0.028896,0.29939,
PAK,2011,biomass burning,0.30467,0.30467,0.19636,0.28989,0.30478,0.15907,0.12593,0.11284,0.13946,0.13034,0.33534,0.33287,0.25719,0.33588,0.02323,0.29482,0.026827,0.30139,0.20628,0.11567,0.248875,0.026827,0.33588,0.231735,0.02323,0.30478,
PAK,2012,biomass burning,0.30585,0.30585,0.22016,0.28856,0.30794,0.16508,0.1264,0.11458,0.14313,0.13323,0.33474,0.34033,0.2782,0.34323,0.031699,0.30559,0.02867,0.30361,0.28372,0.10174,0.261885,0.02867,0.34323,0.28096,0.031699,0.30794,
PAK,2013,biomass burning,0.30414,0.30414,0.20573,0.28508,0.31222,0.16429,0.13206,0.11765,0.14223,0.13295,0.33436,0.33921,0.26732,0.32277,0.027795,0.29678,0.026311,0.30015,0.27764,0.096328,0.25294,0.026311,0.33921,0.27248,0.027795,0.31222,
PAK,2014,biomass burning,0.30357,0.30357,0.22362,0.29611,0.32076,0.16237,0.1273,0.11163,0.14396,0.13412,0.33461,0.33369,0.29073,0.35168,0.027834,0.29724,0.027115,0.30091,0.2763,0.11168,0.262265,0.027115,0.35168,0.283515,0.027834,0.32076,
PAK,2015,biomass burning,0.30338,0.30338,0.23001,0.27774,0.28829,0.15574,0.12788,0.11003,0.1416,0.1317,0.33461,0.32824,0.28483,0.34168,0.033123,0.29836,0.030694,0.30164,0.23561,0.096138,0.265825,0.030694,0.34168,0.256675,0.033123,0.30338,
PAK,2016,biomass burning,0.30619,0.30619,,0.2985,0.29764,0.16523,0.12904,0.11684,0.13759,0.13059,0.33519,0.33774,0.29259,0.34133,0.03318,0.29876,0.033361,0.30505,0.25807,0.12401,0.30505,0.033361,0.34133,0.27533,0.03318,0.30619,
PAK,2017,biomass burning,0.30372,0.30372,,0.29163,0.31435,0.17417,0.1411,0.12419,,,,0.33295,0.29355,0.33294,0.033713,0.30352,0.02987,0.29899,0.29476,0.12613,0.301355,0.02987,0.33295,0.29259,0.033713,0.31435,
RUS,2000,biomass burning,,1.878,2.5666,,,,,,,,1.9358,1.8579,,3.23,,,1.2343,1.6322,,2.185,1.9069,1.2343,3.23,,,,
RUS,2001,biomass burning,,1.907,2.4825,,,,,,,,1.9933,1.922,,4.4883,,,1.3248,1.7249,,2.4845,1.95765,1.3248,4.4883,,,,
RUS,2002,biomass burning,,2.3994,4.3073,,,,,,,,2.5494,2.6307,,3.7794,,,2.1995,2.6026,,4.5637,2.61665,2.1995,4.5637,,,,
RUS,2003,biomass burning,,3.761,5.9067,,,,,,,,3.9606,3.8653,,4.3114,,,2.7818,3.2886,,3.5914,3.81315,2.7818,5.9067,,,,
RUS,2004,biomass burning,,0.9027,0.7104,,,,,,,,0.99298,0.93049,,2.378,,,0.63894,0.87029,,0.65151,0.886495,0.63894,2.378,,,,
RUS,2005,biomass burning,,1.1877,1.026,,,,,,,,1.231,1.2024,,4.1492,,,1.0281,1.1417,,0.92277,1.1647,0.92277,4.1492,,,,
RUS,2006,biomass burning,,1.9654,1.7745,,,,,,,,1.9641,1.9353,,2.9926,,,1.4373,1.6579,,1.5201,1.8549,1.4373,2.9926,,,,
RUS,2007,biomass burning,,1.0332,0.93447,,,,,,,,1.1039,1.072,,2.2872,,,0.88326,1.0005,,0.81508,1.01685,0.81508,2.2872,,,,
RUS,2008,biomass burning,,2.5512,2.0725,,,,,,,,2.6145,2.4244,,4.899,,,1.7475,1.9146,,1.7308,2.24845,1.7308,4.899,,,,
RUS,2009,biomass burning,,1.1112,1.2033,,,,,,,,1.2468,1.2033,,3.0505,,,0.93965,1.0457,,1.0824,1.15725,0.93965,3.0505,,,,
RUS,2010,biomass burning,1.3088,1.3088,1.7554,1.2626,1.0558,1.4735,1.3982,1.2341,2.0989,1.8414,1.3824,1.3584,2.7906,2.8584,1.1607,1.2727,1.1435,1.2289,1.5339,1.6897,1.53605,1.1435,2.8584,1.29075,1.0558,2.7906,
RUS,2011,biomass burning,1.4422,1.4422,1.3328,1.4221,0.99846,1.26,1.3301,1.0802,1.845,1.6905,1.4919,1.4057,2.6389,2.6679,1.243,1.4158,1.3596,1.5512,1.2262,1.3281,1.46705,1.3281,2.6679,1.29505,0.99846,2.6389,
RUS,2012,biomass burning,2.9272,2.9272,6.9008,2.4664,2.0337,2.8485,2.7944,2.3892,4.1265,3.6283,2.9678,3.0609,6.3887,6.4472,2.4081,2.8564,2.6193,2.9865,1.5468,1.6009,3.0237,1.6009,6.9008,2.6304,1.5468,6.3887,
RUS,2013,biomass burning,1.1945,1.1945,2.4851,1.1917,1.048,1.3959,1.3643,1.1988,1.7268,1.5761,1.2856,1.2785,2.1142,2.1455,0.94164,1.164,0.92322,1.0237,1.5268,1.5482,1.4169,0.92322,2.4851,1.19665,0.94164,2.1142,
RUS,2014,biomass burning,1.7707,1.7707,3.251,1.7437,1.3634,1.7868,1.8075,1.5509,2.4131,2.1546,1.8889,1.8963,3.1588,3.1718,1.2791,1.8166,1.7064,1.9192,1.5687,1.6321,1.90775,1.6321,3.251,1.7572,1.2791,3.1588,
RUS,2015,biomass burning,1.4916,1.4916,2.8126,1.4472,1.263,1.5034,1.521,1.2841,1.9968,1.8012,1.5263,1.5659,2.4763,2.4923,1.1328,1.6274,1.379,1.5071,1.5093,1.5838,1.57485,1.379,2.8126,1.4975,1.1328,2.4763,
RUS,2016,biomass burning,2.0585,2.0585,,2.0719,1.9048,2.5301,2.2581,2.0705,2.7353,2.5281,2.1242,1.226,4.102,4.1016,2.061,2.1298,1.9716,2.2078,1.5785,1.6232,2.1242,1.226,4.1016,2.0712,1.5785,4.102,
RUS,2017,biomass burning,1.1277,1.1277,,1.2951,0.95203,1.3616,1.303,1.1418,,,,1.2304,1.9764,1.9891,2.2289,1.3235,1.9816,1.2952,1.6505,1.6256,1.4604,1.1277,1.9891,1.31325,0.95203,2.2289,
SAU,2000,biomass burning,,0.0004435,0.00076908,,,,,,,,0.0019129,0.00055461,,0.0010504,,,0.0010583,0.00044397,,0.00044023,0.000661845,0.00044023,0.0019129,,,,
SAU,2001,biomass burning,,0.00049976,0.00070844,,,,,,,,0.0021648,0.00059505,,0.00091719,,,0.0010091,0.00049897,,0.00043762,0.000651745,0.00043762,0.0021648,,,,
SAU,2002,biomass burning,,0.00067779,0.00085953,,,,,,,,0.0025839,0.00076053,,0.0025185,,,0.0011869,0.00068426,,0.00048461,0.00081003,0.00048461,0.0025839,,,,
SAU,2003,biomass burning,,0.00046874,0.00085179,,,,,,,,0.0024515,0.00061222,,0.0010642,,,0.00099942,0.00046913,,0.00050069,0.000732005,0.00046874,0.0024515,,,,
SAU,2004,biomass burning,,0.00080635,0.00085978,,,,,,,,0.002902,0.000862,,0.0059474,,,0.0013254,0.0008081,,0.00054407,0.00086089,0.00054407,0.0059474,,,,
SAU,2005,biomass burning,,0.00067908,0.00079247,,,,,,,,0.0027045,0.00078124,,0.0037558,,,0.0011651,0.00068728,,0.00050925,0.000786855,0.00050925,0.0037558,,,,
SAU,2006,biomass burning,,0.00065482,0.00073681,,,,,,,,0.0026869,0.00075389,,0.0041086,,,0.0011849,0.00066493,,0.00052537,0.00074535,0.00052537,0.0041086,,,,
SAU,2007,biomass burning,,0.00062983,0.00078374,,,,,,,,0.0025998,0.00073717,,0.0047159,,,0.0011498,0.00063734,,0.0005504,0.000760455,0.0005504,0.0047159,,,,
SAU,2008,biomass burning,,0.00046502,0.00094222,,,,,,,,0.0020419,0.00062853,,0.0038179,,,0.00094832,0.0004638,,0.00058606,0.000785375,0.0004638,0.0038179,,,,
SAU,2009,biomass burning,,0.00049611,0.00096825,,,,,,,,0.0014859,0.00066116,,0.0049632,,,0.00098859,0.00049591,,0.00055439,0.000814705,0.00049591,0.0049632,,,,
SAU,2010,biomass burning,0.00047423,0.00047423,0.000902,0.00028466,0.00034659,0.028133,0.025422,0.023668,0.026848,0.025584,0.0015192,0.00060632,0.0046835,0.0047492,0.00027629,0.00047246,0.0010967,0.00047426,0.00046266,0.0005484,0.00099935,0.00047423,0.026848,0.000473345,0.00027629,0.028133,
SAU,2011,biomass burning,0.00058434,0.00058434,0.00084093,0.00039653,0.00054462,0.030035,0.025019,0.023747,0.026413,0.025323,0.0015217,0.00069428,0.0035599,0.0036438,0.00033037,0.00058425,0.0011378,0.00058695,0.0004956,0.00056963,0.000989365,0.00056963,0.026413,0.000584295,0.00033037,0.030035,
SAU,2012,biomass burning,0.00051305,0.00051305,0.0046048,0.00034273,0.00045436,0.031394,0.025167,0.024409,0.026833,0.025692,0.0012141,0.00065819,0.004098,0.0041547,0.00029687,0.00051049,0.0010277,0.00051166,0.00051811,0.00053791,0.0011209,0.00051166,0.026833,0.00051558,0.00029687,0.031394,
SAU,2013,biomass burning,0.00052988,0.00052988,0.0041887,0.00035409,0.00036906,0.033187,0.025854,0.024863,0.027038,0.025884,0.0012304,0.00066935,0.003778,0.0038221,0.00040221,0.00052845,0.0010025,0.00052977,0.0005223,0.00052266,0.00111645,0.00052266,0.027038,0.000529165,0.00035409,0.033187,
SAU,2014,biomass burning,0.00067407,0.00067407,0.0039719,0.00056294,0.00034757,0.032234,0.025351,0.023691,0.027714,0.026401,0.0013499,0.00083283,0.0038508,0.0039691,0.00055959,0.00067379,0.0012951,0.00067523,0.00056861,0.0005372,0.0013225,0.0005372,0.027714,0.00067393,0.00034757,0.032234,
SAU,2015,biomass burning,0.00051991,0.00051991,0.0051557,0.00033312,0.00031435,0.031804,0.025877,0.024035,0.02703,0.025749,0.0012151,0.00068749,0.0048337,0.0048828,0.00038661,0.00051933,0.00099794,0.00052018,0.00035473,0.0005289,0.00110652,0.00051991,0.02703,0.00051962,0.00031435,0.031804,
SAU,2016,biomass burning,0.00051519,0.00051519,,0.00040603,0.000402,0.031912,0.025933,0.02516,0.026336,0.025384,0.0012085,0.00065182,0.0046436,0.0046831,0.00032163,0.00051217,0.0011824,0.00051374,0.00034443,0.00057588,0.0011824,0.00051374,0.026336,0.00051368,0.00032163,0.031912,
SAU,2017,biomass burning,0.00051823,0.00051823,,0.00038638,0.00028173,0.031062,0.026997,0.025349,,,,0.00066764,0.041175,0.041226,0.00026686,0.00051469,0.0011215,0.00051835,0.0004541,0.0005432,0.00060542,0.00051823,0.041226,0.00051646,0.00026686,0.041175,
THA,2000,biomass burning,,0.1544,0.1383,,,,,,,,0.61567,0.17445,,0.5198,,,0.1679,0.14683,,0.11991,0.16115,0.11991,0.61567,,,,
THA,2001,biomass burning,,0.11444,0.12238,,,,,,,,0.58462,0.12643,,0.26591,,,0.1287,0.11275,,0.11133,0.124405,0.11133,0.58462,,,,
THA,2002,biomass burning,,0.1414,0.25473,,,,,,,,0.61154,0.15801,,0.29737,,,0.15134,0.13934,,0.23485,0.19643,0.13934,0.61154,,,,
THA,2003,biomass burning,,0.14133,0.18609,,,,,,,,0.61241,0.15589,,0.34323,,,0.15837,0.13758,,0.18262,0.170495,0.13758,0.61241,,,,
THA,2004,biomass burning,,0.24857,0.35675,,,,,,,,0.76262,0.27925,,0.39755,,,0.21438,0.2002,,0.33008,0.304665,0.2002,0.76262,,,,
THA,2005,biomass burning,,0.21672,0.24259,,,,,,,,0.70555,0.23853,,0.33663,,,0.22635,0.21465,,0.25108,0.24056,0.21465,0.70555,,,,
THA,2006,biomass burning,,0.14117,0.15905,,,,,,,,0.63478,0.16231,,0.24405,,,0.14824,0.13446,,0.15423,0.15664,0.13446,0.63478,,,,
THA,2007,biomass burning,,0.24871,0.34326,,,,,,,,0.75586,0.28916,,0.36422,,,0.2593,0.22279,,0.31794,0.30355,0.22279,0.75586,,,,
THA,2008,biomass burning,,0.13555,0.16749,,,,,,,,0.62887,0.14734,,0.24842,,,0.16611,0.14504,,0.17401,0.1668,0.13555,0.62887,,,,
THA,2009,biomass burning,,0.1726,0.17406,,,,,,,,0.67151,0.19197,,0.27207,,,0.18515,0.16582,,0.1465,0.179605,0.1465,0.67151,,,,
THA,2010,biomass burning,0.20379,0.20379,0.16819,0.19479,0.18886,0.53748,0.46856,0.43557,0.52106,0.48628,0.68538,0.2455,0.33417,0.34446,0.23655,0.209,0.19434,0.18436,0.24969,0.23375,0.239625,0.16819,0.68538,0.24312,0.18886,0.53748,
THA,2011,biomass burning,0.13022,0.13022,0.21241,0.13006,0.14162,0.49168,0.41237,0.39718,0.43661,0.4124,0.60698,0.15277,0.19302,0.20039,0.21154,0.12844,0.13434,0.12566,0.18579,0.16974,0.185065,0.12566,0.60698,0.189405,0.12844,0.49168,
THA,2012,biomass burning,0.16164,0.16164,0.24365,0.1574,0.16182,0.53204,0.45002,0.43086,0.49263,0.46071,0.67973,0.18983,0.28259,0.29546,0.21122,0.15664,0.16071,0.1528,0.2485,0.23355,0.2386,0.1528,0.67973,0.22986,0.15664,0.53204,
THA,2013,biomass burning,0.15631,0.15631,0.19744,0.14474,0.15795,0.50227,0.42971,0.40404,0.48249,0.45201,0.65248,0.18418,0.25948,0.2667,0.17423,0.15152,0.16487,0.14569,0.23667,0.2245,0.21097,0.14569,0.65248,0.20545,0.14474,0.50227,
THA,2014,biomass burning,0.20386,0.20386,0.2445,0.19171,0.20285,0.57346,0.49357,0.46376,0.57264,0.53269,0.73158,0.22958,0.27944,0.2896,0.19248,0.17262,0.21419,0.18307,0.24864,0.24732,0.24591,0.18307,0.73158,0.22625,0.17262,0.57346,
THA,2015,biomass burning,0.17828,0.17828,0.21064,0.16543,0.16487,0.5092,0.46714,0.42996,0.48944,0.45364,0.68656,0.21141,0.24826,0.24836,0.14083,0.14659,0.17323,0.16607,0.27351,0.21822,0.214815,0.16607,0.68656,0.21327,0.14083,0.5092,
THA,2016,biomass burning,0.22185,0.22185,,0.21191,0.1989,0.53695,0.4808,0.44279,0.54411,0.51782,0.73456,0.16294,0.33154,0.33798,0.21712,0.19294,0.23744,0.2147,0.27122,0.22762,0.23744,0.16294,0.73456,0.246535,0.19294,0.53695,
THA,2017,biomass burning,0.12915,0.12915,,0.12496,0.12748,0.4791,0.44502,0.41309,,,,0.16199,0.173,0.17587,0.26245,0.11926,0.22035,0.11791,0.23397,0.1923,0.16893,0.11791,0.22035,0.203485,0.11926,0.4791,
TKM,2000,biomass burning,,0.0016087,0.0035357,,,,,,,,0.0023172,0.0027543,,0.0035774,,,0.0011034,0.0016043,,0.0024977,0.00240745,0.0011034,0.0035774,,,,
TKM,2001,biomass burning,,0.0016011,0.0033715,,,,,,,,0.0022432,0.0027061,,0.0034145,,,0.00099224,0.0016068,,0.0025538,0.0023985,0.00099224,0.0034145,,,,
TKM,2002,biomass burning,,0.0016553,0.0037887,,,,,,,,0.0025018,0.002901,,0.0029884,,,0.00097724,0.0016612,,0.002866,0.0026839,0.00097724,0.0037887,,,,
TKM,2003,biomass burning,,0.0020769,0.0053711,,,,,,,,0.0027049,0.0033065,,0.0042129,,,0.0014554,0.0020726,,0.0046619,0.0030057,0.0014554,0.0053711,,,,
TKM,2004,biomass burning,,0.0022117,0.0041456,,,,,,,,0.0028532,0.0034712,,0.0058727,,,0.0014871,0.0021959,,0.0034769,0.0031622,0.0014871,0.0058727,,,,
TKM,2005,biomass burning,,0.0019752,0.0036722,,,,,,,,0.0029526,0.0033019,,0.0051946,,,0.0011884,0.0019829,,0.0030249,0.00298875,0.0011884,0.0051946,,,,
TKM,2006,biomass burning,,0.0018022,0.0033895,,,,,,,,0.0029708,0.0034772,,0.0045045,,,0.00097098,0.0018033,,0.0027056,0.0028382,0.00097098,0.0045045,,,,
